id,reg_date,user,day,people,plane,acc,activity
2688,2021-09-26,75,3,5,"9,182",5,"12,16,8"
2689,2021-09-27,44,3,3,"9,162",1,"25,29"
2690,2021-09-27,105,5,2,"172,220",1,"9,8,12,14,21"
2691,2021-09-27,135,4,5,"4,62",17,"19,18,5,31"
2692,2021-09-27,43,5,3,"9,210",17,"27,23,25,1"
2693,2021-09-27,58,5,2,"9,126",7,"30,31,4,7"
2694,2021-09-27,88,4,6,"142,162",8,"30,16,28"
2695,2021-09-27,22,4,2,"9,162",16,"28,29,6"
2696,2021-09-27,113,4,3,"8,79",19,"7,8,14,16"
2697,2021-09-27,114,4,5,"3,135",18,"9,4,3,15"
2698,2021-09-27,47,3,3,"123,178",6,"1,5,17"
2699,2021-09-27,46,4,6,"9,126",1,"19,18,5,31"
2700,2021-09-27,76,2,7,"9,210",8,"1,9"
2701,2021-09-28,45,4,4,"4,156",7,"11,10,2,9"
2702,2021-09-28,169,4,2,"28,150",6,"17,19,31"
2703,2021-09-28,106,3,3,"277,256",3,"21,23,24"
2704,2021-09-28,44,5,4,"8,79",1,"9,8,12,14,21"
2705,2021-09-28,71,4,2,"3,135",13,"16,14,13,6"
2706,2021-09-28,59,5,3,"8,52",5,"31,19,18,10,9"
2707,2021-09-28,23,4,3,"4,156",13,"16,14,13,6"
2708,2021-09-28,114,2,5,"9,126",2,"20,26"
2709,2021-09-28,115,4,7,"9,182",19,"18,19,21,25"
2710,2021-09-28,48,5,4,"189,230",7,"3,4,19,24"
2711,2021-09-28,59,4,5,"3,135",19,"18,19,21,25"
2712,2021-09-28,47,5,1,"8,52",7,"31,14,15,16"
2713,2021-09-29,46,4,6,"4,62",5,"9,4,3,15"
2714,2021-09-29,2,4,3,"153,167",7,"30,16,28"
2715,2021-09-29,107,2,5,"42,190",5,"7,6"
2716,2021-09-29,45,3,6,"9,126",2,"21,23,24"
2717,2021-09-29,72,4,3,"9,182",14,"6,5,11,13"
2718,2021-09-29,60,4,5,"9,162",2,"18,19,21,23"
2719,2021-09-29,24,4,5,"4,62",8,"6,5,11,13"
2720,2021-09-29,115,3,6,"8,52",4,"23,28,19"
2721,2021-09-29,116,5,4,"9,210",2,"25,29,31,12"
2722,2021-09-29,32,5,5,"230,277",8,"25,26,19,11,9"
2723,2021-09-29,60,5,7,"9,182",2,"25,29,31,12"
2724,2021-09-29,48,3,5,"9,162",5,"24,23,30"
2725,2021-09-30,47,4,5,"3,78",2,"18,19,21,25"
2726,2021-09-30,3,3,5,"142,162",8,"28,20,19"
2727,2021-09-30,108,3,6,"160,187",6,"15,19,24"
2728,2021-09-30,46,2,5,"8,52",3,"7,6"
2729,2021-09-30,73,5,5,"9,210",15,"27,23,25,1"
2730,2021-09-30,61,2,6,"4,156",12,"22,24"
2731,2021-09-30,25,5,6,"3,78",9,"27,23,25,1"
2732,2021-09-30,116,4,7,"9,162",5,"14,15,19,20"
2733,2021-09-30,117,5,5,"8,79",4,"7,6,15,18,29"
2734,2021-09-30,33,4,7,"156,48",9,"7,8,14,16"
2735,2021-09-30,61,5,8,"9,210",4,"7,6,15,18,29"
2736,2021-09-30,49,5,7,"4,156",2,"30,31,4,7"
2737,2021-10-01,48,5,3,"28,150",12,"25,29,31,12"
2738,2021-10-01,4,5,6,"180,192",9,"15,17,28,30,16"
2739,2021-10-01,109,4,7,"3,135",8,"26,27,28,5"
2740,2021-10-01,47,3,3,"9,162",4,"15,19,24"
2741,2021-10-01,74,5,6,"8,79",16,"9,8,12,14,21"
2742,2021-10-01,62,3,7,"4,62",19,"25,29"
2743,2021-10-01,26,5,7,"32,142",7,"9,8,12,14,21"
2744,2021-10-01,117,4,5,"4,156",8,"21,22,24"
2745,2021-10-01,118,3,2,"9,126",5,"25,24,13"
2746,2021-10-01,34,2,8,"48,79",10,"20,26"
2747,2021-10-01,62,3,3,"8,79",5,"25,24,13"
2748,2021-10-01,50,5,5,"4,62",12,"31,19,18,10,9"
2749,2021-10-02,49,5,4,"153,167",19,"7,6,15,18,29"
2750,2021-10-02,5,5,7,"172,220",10,"18,19,20,21,4"
2751,2021-10-02,110,4,5,"9,182",9,"6,10,12,18"
2752,2021-10-02,48,4,4,"4,156",5,"26,27,28,5"
2753,2021-10-02,75,3,7,"9,126",17,"21,23,24"
2754,2021-10-02,63,4,5,"3,78",18,"11,10,2,9"
2755,2021-10-02,27,3,5,"145,151",5,"21,23,24"
2756,2021-10-02,118,4,2,"4,62",9,"19,18,5,31"
2757,2021-10-02,119,2,3,"8,52",8,"11,12"
2758,2021-10-02,35,3,3,"65,45",11,"23,28,19"
2759,2021-10-02,63,2,4,"9,126",8,"11,12"
2760,2021-10-02,51,4,2,"3,78",19,"18,19,21,23"
2761,2021-10-03,50,3,7,"142,162",18,"25,24,13"
2762,2021-10-03,6,4,5,"277,256",11,"1,6,29"
2763,2021-10-03,111,3,2,"9,210",1,"24,23,30"
2764,2021-10-03,49,4,7,"4,62",6,"6,10,12,18"
2765,2021-10-03,76,2,5,"8,52",18,"7,6"
2766,2021-10-03,64,4,2,"32,142",17,"9,4,3,15"
2767,2021-10-03,28,2,2,"28,150",4,"7,6"
2768,2021-10-03,119,5,5,"3,78",11,"31,14,15,16"
2769,2021-10-03,120,3,4,"9,162",9,"5,7,8"
2770,2021-10-03,36,4,4,"43,82",12,"14,15,19,20"
2771,2021-10-03,64,3,6,"8,52",9,"5,7,8"
2772,2021-10-03,52,2,3,"1,90",18,"22,24"
2773,2021-10-04,51,2,1,"180,192",17,"11,12"
2774,2021-10-04,7,3,2,"42,190",12,"3,5,28"
2775,2021-10-04,112,5,5,"8,79",7,"30,31,4,7"
2776,2021-10-04,50,3,1,"3,78",7,"24,23,30"
2777,2021-10-04,77,3,2,"9,162",19,"15,19,24"
2778,2021-10-04,65,4,5,"145,151",1,"18,19,21,25"
2779,2021-10-04,29,3,5,"153,167",3,"15,19,24"
2780,2021-10-04,120,5,7,"32,142",15,"20,21,26,4"
2781,2021-10-04,121,4,2,"4,156",11,"4,6,13,19"
2782,2021-10-04,37,4,6,"81,46",13,"21,22,24"
2783,2021-10-04,65,4,5,"9,162",11,"4,6,13,19"
2784,2021-10-04,53,3,4,"3,36",17,"25,29"
2785,2021-10-05,52,3,2,"172,220",1,"5,7,8"
2786,2021-10-05,8,5,5,"160,187",13,"13,18,26,24"
2787,2021-10-05,113,5,7,"9,126",5,"31,19,18,10,9"
2788,2021-10-05,51,5,2,"32,142",8,"30,31,4,7"
2789,2021-10-05,78,4,5,"4,156",2,"26,27,28,5"
2790,2021-10-05,66,5,7,"28,150",2,"25,29,31,12"
2791,2021-10-05,30,4,7,"142,162",5,"26,27,28,5"
2792,2021-10-05,121,3,4,"145,151",16,"12,16,8"
2793,2021-10-05,122,4,6,"4,62",15,"18,17,2"
2794,2021-10-05,38,4,5,"32,142",14,"19,18,5,31"
2795,2021-10-05,66,4,3,"4,156",15,"18,17,2"
2796,2021-10-05,54,4,2,"38,91",1,"11,10,2,9"
2797,2021-10-06,53,4,3,"277,256",2,"4,6,13,19"
2798,2021-10-06,9,5,7,"3,135",14,"14,18,28,31"
2799,2021-10-06,114,4,4,"8,52",2,"18,19,21,23"
2800,2021-10-06,52,5,3,"145,151",9,"31,19,18,10,9"
2801,2021-10-06,79,4,7,"4,62",4,"6,10,12,18"
2802,2021-10-06,67,5,6,"153,167",3,"7,6,15,18,29"
2803,2021-10-06,31,4,4,"180,192",5,"6,10,12,18"
2804,2021-10-06,122,2,6,"28,150",13,"1,9"
2805,2021-10-06,123,3,1,"3,78",16,"1,5,17"
2806,2021-10-06,39,5,3,"145,151",15,"31,14,15,16"
2807,2021-10-06,67,3,4,"4,62",16,"1,5,17"
2808,2021-10-06,55,4,6,"126,189",2,"9,4,3,15"
2809,2021-10-07,54,4,5,"42,190",3,"18,17,2"
2810,2021-10-07,10,4,4,"9,182",15,"2,9,19,20"
2811,2021-10-07,115,2,6,"9,162",12,"22,24"
2812,2021-10-07,53,4,5,"28,150",10,"18,19,21,23"
2813,2021-10-07,80,3,4,"3,78",5,"24,23,30"
2814,2021-10-07,68,3,5,"142,162",4,"25,24,13"
2815,2021-10-07,32,3,5,"172,220",1,"24,23,30"
2816,2021-10-07,123,3,1,"153,167",8,"15,16,25"
2817,2021-10-07,124,5,5,"32,142",13,"3,4,19,24"
2818,2021-10-07,40,5,4,"28,150",16,"20,21,26,4"
2819,2021-10-07,68,5,7,"3,78",13,"3,4,19,24"
2820,2021-10-07,56,4,1,"123,178",3,"18,19,21,25"
2821,2021-10-08,55,3,6,"160,187",4,"1,5,17"
2822,2021-10-08,11,2,6,"9,210",16,"12,11"
2823,2021-10-08,116,3,1,"4,156",19,"25,29"
2824,2021-10-08,54,2,6,"153,167",11,"22,24"
2825,2021-10-08,81,5,6,"32,142",8,"30,31,4,7"
2826,2021-10-08,69,2,3,"180,192",5,"11,12"
2827,2021-10-08,33,5,2,"277,256",3,"30,31,4,7"
2828,2021-10-08,124,4,5,"142,162",9,"17,19,31"
2829,2021-10-08,125,5,7,"145,151",8,"25,26,19,11,9"
2830,2021-10-08,41,3,7,"153,167",17,"12,16,8"
2831,2021-10-08,69,5,1,"1,90",8,"25,26,19,11,9"
2832,2021-10-08,57,5,5,"189,230",4,"25,29,31,12"
2833,2021-10-09,56,5,7,"3,135",5,"3,4,19,24"
2834,2021-10-09,12,3,1,"8,79",17,"23,26,27"
2835,2021-10-09,117,4,5,"4,62",18,"11,10,2,9"
2836,2021-10-09,55,3,7,"142,162",12,"25,29"
2837,2021-10-09,82,5,1,"145,151",9,"31,19,18,10,9"
2838,2021-10-09,70,3,4,"172,220",6,"5,7,8"
2839,2021-10-09,34,5,3,"42,190",5,"31,19,18,10,9"
2840,2021-10-09,125,4,7,"180,192",7,"30,16,28"
2841,2021-10-09,126,4,8,"28,150",9,"7,8,14,16"
2842,2021-10-09,42,2,1,"142,162",18,"1,9"
2843,2021-10-09,70,4,2,"3,36",9,"7,8,14,16"
2844,2021-10-09,58,5,7,"230,277",5,"7,6,15,18,29"
2845,2021-10-10,57,5,5,"9,182",6,"25,26,19,11,9"
2846,2021-10-10,13,4,5,"9,126",18,"28,29,6"
2847,2021-10-10,118,4,7,"3,78",17,"9,4,3,15"
2848,2021-10-10,56,4,5,"180,192",13,"11,10,2,9"
2849,2021-10-10,83,4,5,"28,150",11,"18,19,21,23"
2850,2021-10-10,71,4,7,"277,256",7,"4,6,13,19"
2851,2021-10-10,35,4,4,"160,187",6,"18,19,21,23"
2852,2021-10-10,126,3,8,"172,220",5,"28,20,19"
2853,2021-10-10,127,2,3,"153,167",7,"20,26"
2854,2021-10-10,43,3,2,"180,192",19,"15,16,25"
2855,2021-10-10,71,2,3,"38,91",7,"20,26"
2856,2021-10-10,59,3,8,"156,48",6,"25,24,13"
2857,2021-10-11,58,4,2,"9,210",7,"7,8,14,16"
2858,2021-10-11,14,4,7,"8,52",19,"16,14,13,6"
2859,2021-10-11,119,4,8,"28,150",1,"18,19,21,25"
2860,2021-10-11,57,4,2,"172,220",14,"9,4,3,15"
2861,2021-10-11,84,2,7,"153,167",15,"22,24"
2862,2021-10-11,72,4,1,"42,190",8,"18,17,2"
2863,2021-10-11,36,2,2,"3,135",8,"22,24"
2864,2021-10-11,127,5,3,"277,256",4,"15,17,28,30,16"
2865,2021-10-11,128,3,4,"142,162",5,"23,28,19"
2866,2021-10-11,44,4,3,"172,220",2,"17,19,31"
2867,2021-10-11,72,3,5,"126,189",5,"23,28,19"
2868,2021-10-11,60,2,3,"48,79",7,"11,12"
2869,2021-10-12,59,2,5,"8,79",8,"20,26"
2870,2021-10-12,15,4,8,"9,162",2,"6,5,11,13"
2871,2021-10-12,120,5,3,"153,167",2,"25,29,31,12"
2872,2021-10-12,58,4,5,"277,256",15,"18,19,21,25"
2873,2021-10-12,85,3,8,"142,162",16,"25,29"
2874,2021-10-12,73,3,2,"160,187",9,"1,5,17"
2875,2021-10-12,37,3,6,"9,182",9,"25,29"
2876,2021-10-12,128,5,4,"42,190",3,"18,19,20,21,4"
2877,2021-10-12,129,4,6,"180,192",4,"14,15,19,20"
2878,2021-10-12,45,4,5,"277,256",4,"30,16,28"
2879,2021-10-12,73,4,6,"123,178",4,"14,15,19,20"
2880,2021-10-12,61,3,4,"65,45",8,"5,7,8"
2881,2021-10-13,60,3,7,"9,126",9,"23,28,19"
2882,2021-10-13,16,5,3,"4,156",4,"27,23,25,1"
2883,2021-10-13,121,5,4,"142,162",3,"7,6,15,18,29"
2884,2021-10-13,59,5,7,"42,190",16,"25,29,31,12"
2885,2021-10-13,86,4,3,"180,192",13,"11,10,2,9"
2886,2021-10-13,74,5,3,"3,135",10,"3,4,19,24"
2887,2021-10-13,38,4,1,"9,210",1,"11,10,2,9"
2888,2021-10-13,129,4,6,"160,187",5,"1,6,29"
2889,2021-10-13,130,4,5,"172,220",3,"21,22,24"
2890,2021-10-13,46,3,6,"42,190",5,"28,20,19"
2891,2021-10-13,74,4,7,"189,230",3,"21,22,24"
2892,2021-10-13,62,4,6,"43,82",9,"4,6,13,19"
2893,2021-10-14,61,4,4,"8,52",10,"14,15,19,20"
2894,2021-10-14,17,5,4,"4,62",5,"9,8,12,14,21"
2895,2021-10-14,122,3,6,"180,192",4,"25,24,13"
2896,2021-10-14,60,5,4,"160,187",17,"7,6,15,18,29"
2897,2021-10-14,87,4,4,"172,220",8,"9,4,3,15"
2898,2021-10-14,75,5,5,"9,182",11,"25,26,19,11,9"
2899,2021-10-14,39,4,5,"8,79",7,"9,4,3,15"
2900,2021-10-14,130,3,5,"3,135",5,"3,5,28"
2901,2021-10-14,131,4,3,"277,256",5,"19,18,5,31"
2902,2021-10-14,47,5,7,"160,187",8,"15,17,28,30,16"
2903,2021-10-14,75,4,5,"230,277",5,"19,18,5,31"
2904,2021-10-14,63,4,5,"81,46",10,"18,17,2"
2905,2021-10-15,62,4,6,"9,162",11,"21,22,24"
2906,2021-10-15,18,3,6,"3,78",8,"21,23,24"
2907,2021-10-15,123,2,5,"172,220",5,"11,12"
2908,2021-10-15,61,3,6,"3,135",18,"25,24,13"
2909,2021-10-15,88,4,6,"277,256",9,"18,19,21,25"
2910,2021-10-15,76,4,6,"9,210",12,"7,8,14,16"
2911,2021-10-15,40,4,7,"9,126",5,"18,19,21,25"
2912,2021-10-15,131,5,3,"9,182",1,"13,18,26,24"
2913,2021-10-15,132,5,4,"42,190",5,"31,14,15,16"
2914,2021-10-15,48,5,5,"3,135",9,"18,19,20,21,4"
2915,2021-10-15,76,5,2,"156,48",5,"31,14,15,16"
2916,2021-10-15,64,3,3,"32,142",11,"1,5,17"
2917,2021-10-16,63,4,1,"4,156",12,"19,18,5,31"
2918,2021-10-16,19,2,5,"28,150",9,"7,6"
2919,2021-10-16,124,3,3,"277,256",6,"5,7,8"
2920,2021-10-16,62,2,1,"9,182",19,"11,12"
2921,2021-10-16,89,5,5,"42,190",7,"25,29,31,12"
2922,2021-10-16,77,2,7,"8,79",13,"20,26"
2923,2021-10-16,41,5,8,"8,52",2,"25,29,31,12"
2924,2021-10-16,132,5,4,"9,210",3,"14,18,28,31"
2925,2021-10-16,133,5,7,"160,187",1,"20,21,26,4"
2926,2021-10-16,49,4,2,"9,182",11,"1,6,29"
2927,2021-10-16,77,5,5,"48,79",1,"20,21,26,4"
2928,2021-10-16,65,5,4,"145,151",12,"3,4,19,24"
2929,2021-10-17,64,5,5,"4,62",13,"31,14,15,16"
2930,2021-10-17,20,3,3,"153,167",11,"15,19,24"
2931,2021-10-17,125,4,4,"42,190",7,"4,6,13,19"
2932,2021-10-17,136,5,7,"3,78",18,"31,14,15,16"
2933,2021-10-17,63,3,5,"9,210",2,"5,7,8"
2934,2021-10-17,90,5,3,"160,187",5,"7,6,15,18,29"
2935,2021-10-17,78,3,5,"9,126",14,"23,28,19"
2936,2021-10-17,89,3,1,"180,192",9,"28,20,19"
2937,2021-10-17,42,5,3,"9,162",12,"7,6,15,18,29"
2938,2021-10-17,133,4,7,"8,79",5,"2,9,19,20"
2939,2021-10-17,134,3,1,"3,135",3,"12,16,8"
2940,2021-10-17,50,3,5,"9,210",15,"3,5,28"
2941,2021-10-17,78,3,7,"65,45",3,"12,16,8"
2942,2021-10-17,66,5,7,"28,150",13,"25,26,19,11,9"
2943,2021-10-17,77,3,4,"8,79",9,"15,16,25"
2944,2021-10-18,65,5,7,"3,78",14,"20,21,26,4"
2945,2021-10-18,21,4,4,"142,162",15,"26,27,28,5"
2946,2021-10-18,126,4,7,"160,187",8,"18,17,2"
2947,2021-10-18,137,5,4,"32,142",19,"20,21,26,4"
2948,2021-10-18,64,4,7,"8,79",4,"4,6,13,19"
2949,2021-10-18,91,3,4,"3,135",4,"25,24,13"
2950,2021-10-18,79,4,2,"8,52",15,"14,15,19,20"
2951,2021-10-18,90,5,5,"172,220",1,"15,17,28,30,16"
2952,2021-10-18,43,3,4,"4,156",19,"25,24,13"
2953,2021-10-18,134,2,1,"9,126",6,"12,11"
2954,2021-10-18,135,2,2,"9,182",5,"1,9"
2955,2021-10-18,51,5,7,"8,79",16,"13,18,26,24"
2956,2021-10-18,79,2,4,"43,82",5,"1,9"
2957,2021-10-18,67,4,1,"153,167",14,"7,8,14,16"
2958,2021-10-18,78,4,5,"9,126",11,"17,19,31"
2959,2021-10-19,66,3,8,"32,142",15,"12,16,8"
2960,2021-10-19,22,4,7,"180,192",16,"6,10,12,18"
2961,2021-10-19,127,3,1,"3,135",9,"1,5,17"
2962,2021-10-19,138,3,5,"145,151",1,"12,16,8"
2963,2021-10-19,65,4,8,"9,126",5,"18,17,2"
2964,2021-10-19,92,2,7,"9,182",3,"11,12"
2965,2021-10-19,80,4,5,"9,162",16,"21,22,24"
2966,2021-10-19,91,5,2,"277,256",7,"18,19,20,21,4"
2967,2021-10-19,44,2,6,"4,62",18,"11,12"
2968,2021-10-19,135,3,2,"8,52",8,"23,26,27"
2969,2021-10-19,136,3,3,"9,210",6,"15,16,25"
2970,2021-10-19,52,5,4,"9,126",13,"14,18,28,31"
2971,2021-10-19,80,3,5,"81,46",6,"15,16,25"
2972,2021-10-19,68,2,2,"142,162",15,"20,26"
2973,2021-10-19,79,4,2,"8,52",15,"30,16,28"
2974,2021-10-20,67,2,3,"145,151",16,"1,9"
2975,2021-10-20,23,3,1,"172,220",13,"24,23,30"
2976,2021-10-20,128,5,2,"9,182",10,"3,4,19,24"
2977,2021-10-20,139,2,2,"28,150",3,"1,9"
2978,2021-10-20,66,3,3,"8,52",8,"1,5,17"
2979,2021-10-20,93,3,1,"9,210",5,"5,7,8"
2980,2021-10-20,81,4,7,"4,156",17,"19,18,5,31"
2981,2021-10-20,92,4,3,"42,190",5,"1,6,29"
2982,2021-10-20,45,3,5,"3,78",17,"5,7,8"
2983,2021-10-20,136,4,3,"9,162",9,"28,29,6"
2984,2021-10-20,137,4,5,"8,79",8,"17,19,31"
2985,2021-10-20,53,4,5,"8,52",8,"2,9,19,20"
2986,2021-10-20,81,4,2,"32,142",8,"17,19,31"
2987,2021-10-20,69,3,3,"180,192",16,"23,28,19"
2988,2021-10-20,80,3,3,"9,162",16,"28,20,19"
2989,2021-10-21,68,3,4,"28,150",17,"15,16,25"
2990,2021-10-21,24,5,2,"277,256",8,"30,31,4,7"
2991,2021-10-21,67,5,4,"9,162",9,"3,4,19,24"
2992,2021-10-21,94,4,2,"8,79",5,"4,6,13,19"
2993,2021-10-21,46,4,3,"1,90",1,"4,6,13,19"
2994,2021-10-21,137,4,5,"4,156",1,"16,14,13,6"
2995,2021-10-21,138,4,6,"9,126",9,"30,16,28"
2996,2021-10-21,54,2,2,"9,162",9,"12,11"
2997,2021-10-21,82,4,3,"145,151",9,"30,16,28"
2998,2021-10-22,69,4,6,"153,167",18,"17,19,31"
2999,2021-10-22,25,5,3,"42,190",9,"31,19,18,10,9"
3000,2021-10-22,68,5,6,"4,156",11,"25,26,19,11,9"
3001,2021-10-22,95,4,3,"9,126",1,"18,17,2"
3002,2021-10-22,47,4,4,"3,36",2,"18,17,2"
3003,2021-10-22,138,4,6,"4,62",7,"6,5,11,13"
3004,2021-10-22,139,3,7,"8,52",1,"28,20,19"
3005,2021-10-22,55,3,3,"4,156",7,"23,26,27"
3006,2021-10-22,83,3,4,"28,150",1,"28,20,19"
3007,2021-10-23,70,4,5,"142,162",19,"30,16,28"
3008,2021-10-23,26,4,5,"160,187",7,"18,19,21,23"
3009,2021-10-23,174,4,5,"4,62",15,"7,8,14,16"
3010,2021-10-23,96,3,5,"8,52",3,"1,5,17"
3011,2021-10-23,48,3,7,"38,91",3,"1,5,17"
3012,2021-10-23,139,5,7,"3,78",5,"27,23,25,1"
3013,2021-10-23,140,5,5,"9,162",7,"15,17,28,30,16"
3014,2021-10-23,56,4,4,"4,62",5,"28,29,6"
3015,2021-10-23,84,5,2,"153,167",7,"15,17,28,30,16"
3016,2021-10-24,71,3,3,"180,192",2,"28,20,19"
3017,2021-10-24,27,2,6,"3,135",5,"22,24"
3018,2021-10-24,2,2,3,"3,78",16,"20,26"
3019,2021-10-24,97,5,6,"9,162",5,"3,4,19,24"
3020,2021-10-24,49,5,1,"126,189",4,"3,4,19,24"
3021,2021-10-24,140,5,5,"28,150",2,"9,8,12,14,21"
3022,2021-10-24,141,5,2,"4,156",5,"18,19,20,21,4"
3023,2021-10-24,57,4,2,"3,78",4,"16,14,13,6"
3024,2021-10-24,85,5,6,"142,162",5,"18,19,20,21,4"
3025,2021-10-25,72,5,4,"172,220",4,"15,17,28,30,16"
3026,2021-10-25,28,3,7,"9,182",4,"25,29"
3027,2021-10-25,3,3,4,"28,150",13,"23,28,19"
3028,2021-10-25,98,5,7,"4,156",6,"25,26,19,11,9"
3029,2021-10-25,50,5,2,"123,178",5,"25,26,19,11,9"
3030,2021-10-25,141,3,2,"153,167",12,"21,23,24"
3031,2021-10-25,142,3,5,"4,62",2,"23,26,27"
3032,2021-10-25,58,4,6,"32,142",3,"6,5,11,13"
3033,2021-10-25,86,3,1,"180,192",2,"23,26,27"
3034,2021-10-26,73,5,7,"277,256",5,"18,19,20,21,4"
3035,2021-10-26,29,4,5,"9,210",3,"11,10,2,9"
3036,2021-10-26,4,4,7,"153,167",8,"14,15,19,20"
3037,2021-10-26,99,4,5,"4,62",8,"7,8,14,16"
3038,2021-10-26,51,4,3,"189,230",6,"7,8,14,16"
3039,2021-10-26,142,2,5,"142,162",19,"7,6"
3040,2021-10-26,143,4,7,"3,78",12,"28,29,6"
3041,2021-10-26,59,5,1,"145,151",5,"27,23,25,1"
3042,2021-10-26,87,4,5,"172,220",12,"28,29,6"
3043,2021-10-27,74,3,1,"42,190",8,"23,26,27"
3044,2021-10-27,30,4,2,"8,79",5,"9,4,3,15"
3045,2021-10-27,5,4,1,"142,162",9,"21,22,24"
3046,2021-10-27,100,2,2,"3,78",9,"20,26"
3047,2021-10-27,52,2,5,"230,277",7,"20,26"
3048,2021-10-27,143,3,7,"180,192",18,"15,19,24"
3049,2021-10-27,144,4,4,"1,90",19,"16,14,13,6"
3050,2021-10-27,60,5,5,"28,150",5,"9,8,12,14,21"
3051,2021-10-27,88,4,7,"277,256",19,"16,14,13,6"
3052,2021-10-28,75,4,2,"160,187",9,"28,29,6"
3053,2021-10-28,31,4,5,"9,126",5,"18,19,21,25"
3054,2021-10-28,6,4,2,"180,192",7,"19,18,5,31"
3055,2021-10-28,101,3,5,"32,142",1,"23,28,19"
3056,2021-10-28,53,3,6,"156,48",8,"23,28,19"
3057,2021-10-28,144,4,4,"172,220",17,"26,27,28,5"
3058,2021-10-28,145,4,6,"3,36",18,"6,5,11,13"
3059,2021-10-28,61,3,7,"153,167",1,"21,23,24"
3060,2021-10-28,89,4,5,"42,190",18,"6,5,11,13"
3061,2021-10-29,76,4,3,"3,135",11,"16,14,13,6"
3062,2021-10-29,32,5,7,"8,52",1,"25,29,31,12"
3063,2021-10-29,7,5,3,"172,220",5,"31,14,15,16"
3064,2021-10-29,102,4,7,"145,151",7,"14,15,19,20"
3065,2021-10-29,54,4,7,"48,79",9,"14,15,19,20"
3066,2021-10-29,145,4,5,"277,256",1,"6,10,12,18"
3067,2021-10-29,146,5,1,"38,91",17,"27,23,25,1"
3068,2021-10-29,62,2,8,"142,162",3,"7,6"
3069,2021-10-29,90,5,2,"160,187",17,"27,23,25,1"
3070,2021-10-30,77,4,5,"9,182",15,"6,5,11,13"
3071,2021-10-30,33,5,4,"9,162",3,"7,6,15,18,29"
3072,2021-10-30,8,5,5,"277,256",4,"20,21,26,4"
3073,2021-10-30,103,4,4,"28,150",5,"21,22,24"
3074,2021-10-30,55,4,5,"65,45",10,"21,22,24"
3075,2021-10-30,146,3,2,"42,190",2,"24,23,30"
3076,2021-10-30,147,5,5,"126,189",1,"9,8,12,14,21"
3077,2021-10-30,63,3,3,"180,192",5,"15,19,24"
3078,2021-10-30,91,5,3,"3,135",1,"9,8,12,14,21"
3079,2021-10-31,78,5,6,"9,210",16,"27,23,25,1"
3080,2021-10-31,34,3,5,"4,156",5,"25,24,13"
3081,2021-10-31,9,3,6,"42,190",3,"12,16,8"
3082,2021-10-31,104,4,5,"153,167",2,"19,18,5,31"
3083,2021-10-31,56,4,2,"43,82",11,"19,18,5,31"
3084,2021-10-31,147,5,3,"160,187",3,"30,31,4,7"
3085,2021-10-31,148,3,7,"123,178",2,"21,23,24"
3086,2021-10-31,64,4,4,"172,220",6,"26,27,28,5"
3087,2021-10-31,92,3,4,"9,182",2,"21,23,24"
3088,2021-11-01,79,5,7,"8,79",13,"9,8,12,14,21"
3089,2021-11-01,35,2,2,"4,62",6,"11,12"
3090,2021-11-01,10,2,7,"160,187",5,"1,9"
3091,2021-11-01,105,5,2,"142,162",12,"31,14,15,16"
3092,2021-11-01,57,5,5,"81,46",12,"31,14,15,16"
3093,2021-11-01,118,2,5,"28,150",6,"12,11"
3094,2021-11-01,148,5,4,"3,135",4,"31,19,18,10,9"
3095,2021-11-01,149,2,8,"189,230",3,"7,6"
3096,2021-11-01,65,4,6,"277,256",8,"6,10,12,18"
3097,2021-11-01,93,2,2,"9,210",3,"7,6"
3098,2021-11-02,80,3,5,"9,126",8,"21,23,24"
3099,2021-11-02,36,3,3,"3,78",8,"5,7,8"
3100,2021-11-02,11,3,5,"3,135",5,"15,16,25"
3101,2021-11-02,106,5,3,"180,192",19,"20,21,26,4"
3102,2021-11-02,58,5,7,"32,142",13,"20,21,26,4"
3103,2021-11-02,119,3,2,"153,167",8,"23,26,27"
3104,2021-11-02,149,4,2,"9,182",5,"18,19,21,23"
3105,2021-11-02,150,3,3,"230,277",4,"15,19,24"
3106,2021-11-02,66,3,5,"42,190",9,"24,23,30"
3107,2021-11-02,94,3,6,"8,79",4,"15,19,24"
3108,2021-11-03,81,3,2,"8,52",9,"11,15,13"
3109,2021-11-03,37,4,4,"32,142",9,"4,6,13,19"
3110,2021-11-03,12,4,2,"9,182",1,"17,19,31"
3111,2021-11-03,107,3,4,"172,220",18,"12,16,8"
3112,2021-11-03,59,3,4,"145,151",14,"12,16,8"
3113,2021-11-03,120,4,3,"142,162",9,"28,29,6"
3114,2021-11-03,150,2,6,"9,210",6,"22,24"
3115,2021-11-03,151,4,4,"156,48",5,"26,27,28,5"
3116,2021-11-03,67,5,3,"160,187",1,"30,31,4,7"
3117,2021-11-03,95,4,1,"9,126",5,"26,27,28,5"
3118,2021-11-04,82,4,5,"9,162",7,"15,16,9,21"
3119,2021-11-04,38,4,2,"145,151",1,"18,17,2"
3120,2021-11-04,13,4,5,"9,210",3,"30,16,28"
3121,2021-11-04,108,2,2,"277,256",17,"1,9"
3122,2021-11-04,60,2,6,"28,150",15,"1,9"
3123,2021-11-04,121,4,4,"180,192",1,"16,14,13,6"
